id,A1,RouteID,LINE_ID,cb2LineID,Town_N,TiImstamp,Point_ID,evaL933ID,ROADNAME,A3,A4,A5,A6,userid,A8,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C5_1,C5_2,C5_3,C6,C6_1,C6_2,C7,D1,D1_1,D1_2,D1_3,D1_4,D1_5,D2,D2_1,D2_2,D2_3,D3,D3_1,D3_2,D3_3,D4,E1_1,E1_2,E1_21,E1_3,E1_4,E1_5,E1_6,E2_2,E2_1,E2_3,E2_4,E2_5,E3,F0,F1,F1_1,F1_2,F1_3,F1_4,F!_4,F2,F2_1,F2_2,F2_3,F2_4,F3,F3_1,F3_2,F3_3,F4,F4_1,F4_2,F4_3,F4_4,F5,F6,F6_1,F6_2,F6_3,F6_4,F7,F7_1,F7_2,F7_3,F7_4,F8,F9_1,F9_2,F9_3,F9_4,F9_5,F10,G0,G1,G2,G3,G4,G5,H0,H1,H2,H3,H4,H5,H6,I1,I2,I3,I4,I5,I6,I7,I8,F9,c1_check,test,test_2,jstest2,Cjs,test_1,A,geocode,city,country,I9,I10,J1,J0,Pivot,editor,Attract,SW_DIRECT,AttractCode,Name,UserName,EditName,T_weather,T_date,TC_lane1,TC_lane2,TC_oplane,TC_SW,TP_lane,TP_bike,TP_swalk,TP_build,TP,TB_bikelane,TB_nbikelane,TB,landmark,trafficRoadname,direction,T_21,T_time,trafficuser,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,D2_3check,id,A1,RouteID,B4__0,B4__1,B4__2,B4__3,B4__4,B7__0,B7__1,B7__2,B7__3,B7__4,B7__5,B7__6,B8__0,B8__1,B8__2,B8__3,B8__4,B11__0,B11__1,B11__2,B11__3,B11__4,B11__5,B11__6,C1__0,C1__1,C1__2,C1__3,C1__4,C1__5,C1__6,C1__7,C1__8,C1__9,C5_2__1,C5_2__2,C5_2__3,C5_2__4,C6_1__1,C6_1__2,C6_1__3,D1_1__1,D1_1__2,D1_1__3,D1_1__4,D1_2__1,D1_2__0,D1_2__3,D1_2__4,D1_2__5,D1_2__6,D1_2__7,D1_3__0,D1_3__1,D1_3__2,D1_3__3,D1_3__4,D1_3__5,D1_3__6,D1_3__7,D1_3__8,D3_2__1,D3_2__2,D3_2__3,D3_2__4,D2_2__1,D2_2__2,D2_2__3,D2_2__4,D2_2__5,D2_2__6,D2_2__7,D2_2__8,D2_2__9,J1__1,J1__2,J1__3,RouteID,Ana_lane,Ana_Oplane,Ana_continue,Ana_crowded,Ana_W_lane,Ana_W_swnet,Ana_W_swsum,Ana_swmajority,Ana_swmin,Ana_W_swtotal,Ana_E2_1_2,Ana_E2_3_2,Ana_E2_4_2,Ana_E2_5_2,Ana_E1_2,Ana_W_swnet2,Ana_flow1,Ana_flow2,Ana_Obstacle,Ana_access_P1,Ana_access_P1_21,Ana_access_P1_22,Ana_access_P1_23,Ana_access_P1_24,ana_access_P1_3,Ana_access_P2,ana_access_P2_21,ana_access_P2_22,ana_access_P2_23,ana_access_P2_24,ana_access_P2_3,Ana_access_P3,ana_access_P3_22,ana_access_P3_3,Ana_access_P4,ana_access_P4_22,ana_access_P4_3,Ana_access_P6,ana_access_P6_22,ana_access_P6_23,ana_access_P6_3,Ana_access_P7,ana_access_P7_22,ana_access_P7_23,ana_access_P7_3,Ana_access_PT_1,Ana_access_PT_2,Ana_access_PT_3,ana_access_section,Ana_access_section1,Ana_access_section2,Ana_access_section3,Ana_access_section4,Acci_count,Ana_acci_rate,Ana_disturb_bike,Ana_disturb_motorcycle,Ana_disturb_motor,Ana_pavement_materal,Ana_protect,Ana_shade,Ana_flow3,RouteID,id,Length_ROAD,Length_SW,Area_SWP,P_C1,P_C2,P_M1,P_M2,P_M3,P_M4,P_M5,P_B1,Line_ID,Region,trafficZone,blockID,P_NM,rushHour,carparkingSupply,carParking,motorushHour,motoparkingSupply,motoParking,motoNocell,motoOk,motoViolation,motoViolationwalkroad,bikeCarrier,bikePark,bikeOther,bikeViolation,Event_ID,Year,Month,date,address,Acci_vehical,hert,reason,Acci_rate
42,82,0010402,104,104,中山區,2014-12-29 17:22:05,1,82,大直街,大直街57巷,大直街62巷,大直街-北安路,2,723,11/4/14 0:00,,2,1,4,"[""0""]",0,1,"[""1"",""4""]","[""0""]",0,1,"[""6""]",#NA,"[""1""]",1,3,2014-11-04 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1""]",4,2,1,1,"[""0""]",1.20,1,1,"[""0""]",0.00,#NA,0.00,0.00,0.00,1.20,12.00,1.20,0.00,1.20,1.20,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,2,6,6,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,西側,"(25.0829117, 121.54635630000007):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,文教區,西側,1,林韋臣,002,,陰,11/26/14 0:00,164.06,253,0,0,9,0,407,0,416,0,12,12,實踐大學,大直街,,(請註明地址),8-9,,0,125,93,35,9,0,12,0,407,0,0,0,0,0,0,0,0,0,0,0,0,42,82,0010402,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0010402,1,1,1,3,14.4,1.20,1.2,1.2,1.2,1.2,0,0.00,0,0,0,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,4070,244.9627015,379.5,1,2,3,1,0010402,42,436.36,81.68930701,144.8568002,1,A,1,B,0,59,59,0,104,中山,84,15,0,平日10:00~11:00,481,451,平日11:00~12:00,323,359,0,0,59,0,0,0,10,7,,,,,,,,,
45,83,0010403,104,104,中山區,2014-12-04 20:10:10,1,83,大直街,大直街62巷,大直街52巷,大直街-北安路,2,723,11/4/14 0:00,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1""]",1,3,2014-11-04 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""7""]",4,2,1,1,"[""0""]",0.50,1,2,"[""1"",""3"",""4""]",1.40,#NA,3.00,0.00,0.00,1.20,12.00,1.20,0.00,0.30,0.50,1.40,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,1,2,#NA,#NA,0,#NA,1,2,4,1,1,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,5,#NA,1,4,1,1,1,#NA,1,2,2,6,6,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,西側,"(25.0824942, 121.5463681):18",taipei,taiwan,#NA,#NA,#NA,1,1,723,文教區,西側,1,林韋臣,002,林韋臣,陰,11/26/14 0:00,164.06,253,0,0,9,0,407,0,416,0,12,12,實踐大學,大直街,,(請註明地址),8-9,,0,125,93,35,9,0,12,0,407,0,0,0,0,0,0,0,0,0,0,0,1.4,45,83,0010403,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0010403,1,1,1,3,14.4,1.40,1.9,1.7,1.9,4.2,0,1.40,0,0,0,6,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,3,#NA,1,1,0,0,0,#NA,#NA,#NA,#NA,0.75,0,0.25,3,0,0,1,0,0,1,2570.526316,25.15660217,379.5,1,2,3,1,0010403,45,362.71,119.2111458,85.87243882,1,B,2,C,0,14,14,0,104,中山,80,15,0,平日16:00~17:00,766,880,平日10:00~11:00,655,1056,0,0,12,2,0,0,0,1,,,,,,,,,
47,84,0010404,104,104,中山區,2014-12-04 20:12:10,1,84,大直街,大直街52巷,大直街46巷,大直街-北安路,2,723,11/4/14 0:00,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1"",""2""]",1,3,2014-11-04 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""0""]",4,2,1,1,"[""2""]",0.80,1,2,"[""1"",""4""]",1.70,#NA,3.40,0.00,0.00,1.20,12.00,1.20,0.00,0.00,0.80,1.70,0.00,0.00,#NA,1,1,3,#NA,#NA,#NA,0,1,3,#NA,#NA,#NA,1,2,#NA,#NA,1,2,#NA,#NA,0,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,3,1,1,5,#NA,1,4,1,1,1,#NA,1,1,1,6,6,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,西側,"(25.0821104, 121.54638130000001):18",taipei,taiwan,#NA,#NA,#NA,1,1,723,文教區,西側,1,林韋臣,002,林韋臣,陰,11/26/14 0:00,164.06,253,0,0,9,0,407,0,416,0,12,12,實踐大學,大直街,,(請註明地址),8-9,,0,125,93,35,9,0,12,0,407,0,0,0,0,0,0,0,0,0,0,0,1.7,47,84,0010404,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0010404,1,1,1,3,14.4,1.70,2.5,1.7,2.5,4.6,0,1.70,0,0,0,4,1,1,3,3,0,#NA,#NA,#NA,1,3,0,#NA,#NA,#NA,1,3,#NA,1,3,#NA,1,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,0,1,4,0,0,0,1,0,1,1953.6,49.30523158,379.5,1,2,1,1,0010404,47,362.71,62.73573617,45.46214174,1,B,2,C,0,19,19,0,104,中山,80,16,0,平日16:00~17:00,766,880,平日10:00~11:00,655,1056,0,0,17,2,0,0,0,5,,,,,,,,,
48,85,0010405,104,104,中山區,2015-02-03 11:31:20,1,85,大直街,大直街46巷,大直街34巷,大直街-北安路,2,723,11/4/14 0:00,,2,1,5,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1"",""2""]",1,3,2014-11-04 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""0""]",4,2,1,1,"[""0""]",0.50,1,2,"[""1"",""2""]",1.20,#NA,3.40,0.00,0.00,1.20,12.00,4.90,0.00,0.00,0.50,1.20,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,5,#NA,1,4,1,1,1,#NA,1,1,1,6,6,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,西側,"(25.0817064, 121.54640949999998):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,文教區,西側,1,林韋臣,002,,陰,11/26/14 0:00,164.06,253,0,0,9,0,407,0,416,0,12,12,實踐大學,大直街,,(請註明地址),8-9,,0,125,93,35,9,0,12,0,407,0,0,0,0,0,0,0,0,0,0,0,1.2,48,85,0010405,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0010405,1,1,1,3,18.1,1.20,1.7,1.2,1.7,4.6,0,1.20,0,0,0,6,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0.5,0.5,0,3,0,0,1,0,0,1,2872.941176,10.72956795,379.5,1,2,1,1,0010405,48,362.71,178.5061735,150.1049289,1,B,2,C,0,8,8,0,104,中山,80,17,0,平日16:00~17:00,766,880,平日10:00~11:00,655,1056,0,0,4,4,0,0,0,10,,,,,,,,,
51,86,0010406,104,104,中山區,2015-01-13 13:00:56,1,86,大直街,大直街34巷,大直街20巷,大直街-北安路,2,723,11/4/14 13:10,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1"",""2""]",1,3,2014-11-04 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""0""]",4,2,1,1,"[""2""]",1.10,1,2,"[""1"",""2"",""4""]",1.30,#NA,3.40,0.00,0.00,1.20,12.00,5.90,0.00,0.00,1.10,1.30,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,2,#NA,1,4,1,1,1,#NA,1,1,1,6,6,2,#NA,/images/stories/710/7cfyC28q.jpg,/images/stories/710/N1s5g9Jm.jpg,#NA,#NA,/images/stories/710/PjpdysYF.jpg,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,西側,"(25.0812499, 121.54500110000004):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,文教區,西側,1,林韋臣,002,,陰,11/26/14 0:00,164.06,253,0,0,9,0,407,0,416,0,12,12,實踐大學,大直街,,(請註明地址),8-9,,0,125,93,35,9,0,12,0,407,0,0,0,0,0,0,0,0,0,0,0,1.3,51,86,0010406,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0010406,1,1,1,3,19.1,1.30,2.4,1.3,2.4,4.6,0,1.30,0,0,0,6,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0.5,0.5,0,1,1,0,0,0,0,1,2035,33.95232947,379.5,1,2,1,1,0010406,51,362.71,109.8844583,149.9794615,1,B,2,C,0,22,22,0,104,中山,80,18,0,平日16:00~17:00,766,880,平日10:00~11:00,655,1056,0,0,20,2,0,0,0,7,,,,,,,,,
53,87,0010407,104,104,中山區,2014-12-04 20:13:44,1,87,大直街,大直街20巷,大直街2巷,大直街-北安路,2,723,11/4/14 0:00,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6"",""5""]",#NA,"[""1"",""2""]",1,3,2014-11-04 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",4,2,1,2,"[""5""]",0.70,1,2,"[""1"",""2"",""3"",""4""]",1.10,#NA,3.30,0.00,0.00,1.20,12.00,1.60,0.00,0.70,0.70,1.10,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,2,#NA,1,4,1,1,1,#NA,1,1,1,6,6,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,西側,"(25.080957, 121.54642009999998):18",taipei,taiwan,#NA,#NA,#NA,1,1,723,文教區,西側,1,林韋臣,002,林韋臣,陰,11/26/14 0:00,164.06,253,0,0,9,0,407,0,416,0,12,12,實踐大學,大直街,,(請註明地址),8-9,,0,125,93,35,9,0,12,0,407,0,0,0,0,0,0,0,0,0,0,0,1.1,53,87,0010407,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0010407,1,1,1,3,14.8,1.10,1.8,1.8,1.8,4.5,0,1.10,0,0,0,7,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0.5,0.5,0,1,1,0,0,0,0,1,2713.333333,41.62656667,379.5,1,2,1,1,0010407,53,362.71,103.2059921,80.7592586,1,B,2,C,0,19,19,0,104,中山,80,19,0,平日16:00~17:00,766,880,平日10:00~11:00,655,1056,0,0,18,1,0,0,0,14,,,,,,,,,
55,88,0010408,104,104,中山區,2014-12-29 15:45:35,1,88,大直街,大直街2巷,北安路,大直街-北安路,2,723,11/4/14 13:59,,2,1,4,"[""0""]",0,1,"[""1"",""2""]","[""0""]",0,1,"[""6"",""5""]",#NA,"[""1""]",1,3,2014-11-04 00:00:00,1,1,#NA,0.00,#NA,2,1,#NA,1,"[""4""]","[""2""]","[""7""]",2,0,1,1,"[""2""]",1.10,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,4.80,12.00,1.30,0.00,2.60,2.80,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,3,3,3,2,2,#NA,/images/stories/710/vcR0M0RG.jpg,/images/stories/710/QX66Dxrv.jpg,#NA,#NA,/images/stories/710/6GGdJw5B.jpg,/images/stories/710/NXCGqjjM.jpg,#NA,#NA,1,,#NA,#NA,0,0,#NA,西側,"(25.0807663, 121.54459910000003):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,文教區,西側,1,林韋臣,002,,陰,11/26/14 0:00,164.06,253,0,0,9,0,407,0,416,0,12,12,實踐大學,大直街,,(請註明地址),8-9,,0,125,93,35,9,0,12,0,407,0,0,0,0,0,0,0,0,0,0,0,0,55,88,0010408,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0010408,1,1,1,3,18.1,2.80,2.8,2.6,1.1,4.8,0,0.00,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,1744.285714,4.759949758,379.5,1,1,4,1,0010408,55,362.71,122.1501488,201.1449296,1,B,2,C,0,4,4,0,104,中山,80,20,1,平日16:00~17:00,766,880,平日10:00~11:00,655,1056,0,0,0,4,0,0,0,2,,,,,,,,,
74,140,0020101,201,201,中山區,2015-01-13 12:46:09,2,140,農安街,林森北路,雙城街,林森北路-中山北路三段,1,723,11/5/14 11:46,,2,1,4,"[""0""]",0,1,"[""1"",""3"",""4""]","[""0""]",0,1,"[""6"",""4"",""3""]",#NA,"[""1"",""2""]",1,3,2014-11-05 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1""]",4,2,1,2,"[""2"",""3"",""5""]",0.70,1,1,"[""1"",""2"",""4""]",1.70,#NA,3.00,0.00,0.00,1.20,10.20,1.20,0.00,1.20,0.70,1.70,0.00,0.00,#NA,1,1,1,4,1,2,0,1,1,4,1,2,1,1,1,1,1,1,1,1,0,#NA,1,2,4,1,1,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,2,#NA,1,2,2,1,1,#NA,1,1,1,2,6,4,#NA,/images/stories/710/HbxjPHGH.jpg,/images/stories/710/tY06pqyb.jpg,#NA,#NA,/images/stories/710/MNxbGfYR.jpg,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,南側,"(25.0653961, 121.5256756):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,辦公/商圈,南側,2,林韋臣,002,,晴,11/7/14 0:00,374.1,556,0,0,0,0,0,390,390,0,0,0,晴光市場,農安街,北側,農安街,17-18,阮竣華,4,243,295,14,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,1.7,74,140,0020101,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0020101,1,1,1,3,12.6,1.70,2.4,2.9,2.4,4.2,0,1.70,0,0,0,3,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,#NA,#NA,#NA,#NA,0.6,0.4,0,1,1,0,0,0,0,1,0,0,0,1,2,1,1,0020101,74,141.31,67.53496337,46.94386057,1,A,1,C,0,9,9,0,201,中山,15,15,0,平日18:00~19:00,1346,1083,平日18:00~19:00,1638,2049,0,0,9,0,0,0,0,1,,,,,,,,,
77,141,0020102,201,201,中山區,2014-12-29 15:48:30,2,141,農安街,雙城街,農安街2巷,林森北路-中山北路三段,1,723,11/5/14 0:00,,2,1,4,"[""0""]",0,1,"[""1"",""3"",""4"",""6""]","[""0""]",0,1,"[""6"",""4"",""3"",""1""]",#NA,"[""1"",""2""]",1,3,2014-11-05 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",4,2,1,2,"[""2"",""3""]",0.30,1,1,"[""1"",""2""]",1.00,#NA,3.40,0.00,0.00,1.20,10.20,1.20,0.00,1.20,0.30,1.00,0.00,0.00,#NA,1,1,1,1,1,1,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,#NA,1,2,4,1,1,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,2,#NA,1,2,1,2,1,#NA,1,1,1,6,6,3,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,南側,"(25.0649412, 121.52426739999999):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,辦公/商圈,南側,2,林韋臣,002,,晴,11/7/14 0:00,374.1,556,0,0,0,0,0,390,390,0,0,0,晴光市場,農安街,北側,農安街,17-18,阮竣華,4,243,295,14,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,1,77,141,0020102,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0020102,1,1,1,3,12.6,1.00,1.3,2.2,1.3,4.6,0,1.00,0,0,0,7,1,1,5,2,0,1,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,#NA,#NA,#NA,#NA,0.4,0.6,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0020102,77,204.4,58.6591693,42.85640662,1,A,1,C,0,15,15,0,201,中山,15,14,0,平日18:00~19:00,1346,1083,平日18:00~19:00,1638,2049,0,0,7,8,0,0,0,0,,,,,,,,,
79,142,0020103,201,201,中山區,2015-01-13 12:33:41,2,142,農安街,農安街2巷,中山北路三段,林森北路-中山北路三段,1,723,11/5/14 0:00,,2,1,4,"[""0""]",0,1,"[""1"",""3"",""4"",""6""]","[""0""]",0,1,"[""6"",""4"",""3""]",#NA,"[""1"",""2""]",1,3,2014-11-05 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1""]",4,2,1,1,"[""0""]",0.70,1,2,"[""1"",""4""]",1.40,#NA,3.40,0.00,0.00,1.20,10.20,1.20,0.00,1.20,0.70,1.40,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,1,1,1,1,#NA,#NA,#NA,#NA,#NA,#NA,1,2,4,2,1,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,5,#NA,1,2,1,1,1,#NA,1,2,2,6,6,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,#NA,#NA,0,0,#NA,南側,"(25.0648245, 121.52172989999997):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,辦公/商圈,南側,2,林韋臣,002,,晴,11/7/14 0:00,374.1,556,0,0,0,0,0,390,390,0,0,0,晴光市場,農安街,北側,農安街,17-18,阮竣華,4,243,295,14,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,1.4,79,142,0020103,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0020103,1,1,1,3,12.6,1.40,2.1,2.6,2.1,4.6,0,1.40,0,0,0,5,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,#NA,#NA,#NA,1,0,0,0,#NA,#NA,#NA,#NA,0.75,0.25,0,3,0,0,1,0,0,1,0,0,0,1,2,3,1,0020103,79,204.4,45.66966333,54.25863678,1,A,1,C,0,0,0,0,201,中山,15,13,0,平日18:00~19:00,1346,1083,平日18:00~19:00,1638,2049,0,0,0,0,0,0,0,1,,,,,,,,,
